,age,attrition,businesstravel,dailyrate,department,distancefromhome,education,educationfield,employeecount,employeenumber,environmentsatisfaction,gender,hourlyrate,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome,monthlyrate,numcompaniesworked,over18,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,sameasmonthlyincome,datebirth,salary,roledepartament,numberchildren,remotework
499,47,no,travel_rarely,"249,0$",,2,2,marketing,1,"903,0",3,1,35,3,2, sales executive ,4,,"4537,0",17783,0,,,22,"4,0",1,,1,"8,0",2,"3,0",7,,7,7,"4537,0",1976,1000000000$,,,yes
500,50,no,non-travel,"881,0$", research & development ,2,4,,1,"905,0",1,0,98,3,4, manager ,1,divorced,"17924,0",4544,1,y,,11,"3,0",4,,1,"31,0",3,"3,0",31,,14,7,"17924,0",1973,1000000000$, manager  -  research & development ,,false
501,35,no,travel_rarely,"1137,0$", research & development ,21,1,life sciences,1,"942,0",4,1,51,3,2, healthcare representative ,4,married,"4014,0",19170,1,,,25,"4,0",4,,1,"10,0",2,"1,0",10,,0,7,"4014,0",1988,1000000000$, healthcare representative  -  research & development ,,true
502,39,no,travel_rarely,"466,0$",,1,1,,1,"1026,0",4,1,65,2,4, manufacturing director ,4,married,"12742,0",7060,1,,no,16,"3,0",3,,1,,3,"3,0",21,,11,8,"12742,0",1984,1000000000$,,,true
503,39,no,travel_frequently,"945,0$",,22,3,medical,1,,4,1,82,3,3, manufacturing director ,1,single,,5083,1,,,13,"3,0",3,,0,,2,"3,0",21,,2,8,,1984,1000000000$,,,0
504,41,no,,"509,0$",,7,2,,1,"1085,0",2,1,43,4,1, research scientist ,3,,"3376,0",18863,1,,no,13,"3,0",3,"80,0",0,,3,"3,0",10,,0,8,"3376,0",1982,1000000000$,,,false
505,44,yes,,"1376,0$", human resources ,1,2,medical,1,,2,0,91,2,3, human resources ,1,married,"10482,0",2326,9,,no,14,,4,"80,0",1,"24,0",1,"3,0",20,,3,6,"10482,0",1979,1000000000$, human resources  -  human resources ,,yes
506,42,no,,"469,0$",,2,2,medical,1,"1109,0",4,0,35,3,4, manager ,1,,,14399,0,,no,17,"3,0",4,,1,"23,0",3,"3,0",22,,13,7,,1981,1000000000$,,,false
507,52,no,travel_rarely,"994,0$",,7,4,life sciences,1,"1118,0",2,0,87,3,3, healthcare representative ,2,single,,15322,7,y,,19,"3,0",4,,0,"18,0",4,,8,,4,0,,1971,1000000000$,,,yes
508,38,no,,"433,0$",,1,3,,1,"1152,0",3,0,37,4,1, human resources ,3,,,6004,1,,no,13,"3,0",4,,1,"7,0",2,"4,0",7,,5,0,,1985,1000000000$,,,1
509,46,no,,"991,0$", human resources ,1,2,life sciences,1,,4,1,44,3,1, human resources ,1,,,22957,6,,,12,"3,0",3,"80,0",0,"10,0",3,"4,0",7,,5,7,,1977,1000000000$, human resources  -  human resources ,,true
510,35,no,,"482,0$",,4,4,life sciences,1,"1350,0",3,0,87,3,2, research scientist ,3,single,"4249,0",2690,1,,,11,"3,0",2,,0,,3,"3,0",9,,1,1,"4249,0",1988,1000000000$,,,false
511,28,no,travel_rarely,"1083,0$", research & development ,29,1,life sciences,1,"1514,0",3,0,96,1,2, manufacturing director ,2,married,"6549,0",3173,1,,,14,,2,,2,"8,0",2,"2,0",8,,1,7,"6549,0",1995,1000000000$, manufacturing director  -  research & development ,,1
512,44,no,,"136,0$",,28,3,life sciences,1,"1523,0",4,0,32,3,4, research director ,1,married,,22074,3,,no,13,"3,0",3,,1,,1,"4,0",20,,14,17,,1979,1000000000$,,,1
513,50,no,,"333,0$",,22,5,,1,"1539,0",3,0,88,1,4, research director ,4,,"14411,0",24450,1,,,13,"3,0",4,,0,,2,"3,0",32,,13,9,"14411,0",1973,1000000000$,,,0
514,55,no,travel_rarely,"685,0$",,-23,5,marketing,1,,3,0,60,2,5, manager ,4,,"19586,0",23037,1,y,no,21,"4,0",3,"80,0",1,"36,0",3,"3,0",36,,2,13,"19586,0",1968,1000000000$,,,1
515,39,no,,"1462,0$", sales ,6,3,,1,"1588,0",4,0,38,4,3, sales executive ,3,married,"8237,0",4658,2,y,no,11,"3,0",1,,1,"11,0",3,"3,0",7,,7,6,"8237,0",1984,1000000000$, sales executive  -  sales ,,true
516,49,no,,"722,0$", research & development ,-13,4,,1,"1617,0",13,1,84,3,1, laboratory technician ,1,,"3211,0",22102,1,,,14,"3,0",4,,1,"10,0",3,"2,0",9,,1,4,"3211,0",1974,1000000000$, laboratory technician  -  research & development ,,true
517,45,no,,nan$,,28,2,technical degree,1,"1719,0",4,1,48,2,4, research director ,2,single,"16704,0",17119,1,,,11,,3,,0,"21,0",2,"3,0",21,"6,0",8,6,"16704,0",1978,1000000000$,,,false
518,46,no,,"1277,0$",,2,3,,1,,3,0,74,3,3, sales executive ,4,,,5596,4,,,12,"3,0",2,,1,,5,"2,0",10,,0,3,,1977,1000000000$,,,false
519,27,no,,"1131,0$",,15,3,,1,"1870,0",4,1,77,2,1, research scientist ,1,married,"4774,0",23844,0,,no,19,"3,0",4,,1,,2,,7,,7,3,"4774,0",1996,1000000000$,,,0
520,42,no,travel_rarely,"300,0$",,2,3,,1,"2031,0",1,0,56,3,5, manager ,3,married,,17312,5,,,11,"3,0",1,,0,"24,0",2,"2,0",22,,4,14,,1981,1000000000$,,,1
521,49,no,,"1023,0$", sales ,2,3,,1,"2065,0",4,0,63,2,2, sales executive ,2,married,,13243,2,,,14,"3,0",4,"80,0",0,"17,0",3,"2,0",9,,0,8,,1974,1000000000$, sales executive  -  sales ,,true
522,29,no,travel_rarely,"153,0$",,15,2,life sciences,1,"15,0",4,1,49,2,2, laboratory technician ,3,single,,12682,0,,yes,12,"3,0",4,,0,"10,0",3,"3,0",9,,0,8,,1994,1000000000$,,,true
523,34,no,non-travel,"1065,0$",,-12,4,marketing,1,"60,0",12,0,72,3,2, sales executive ,3,,"4568,0",10034,0,y,no,20,"4,0",3,,0,,2,"3,0",9,,8,7,"4568,0",1989,1000000000$,,,false
524,37,no,,"1115,0$",,1,4,,1,,1,0,51,2,2, manufacturing director ,3,divorced,"5993,0",2689,1,,no,18,"3,0",3,"80,0",1,,2,,7,,0,7,"5993,0",1986,1000000000$,,,false
525,36,no,,"1195,0$",,11,3,,1,"85,0",2,0,95,2,2, manufacturing director ,2,single,"6499,0",22656,1,y,no,13,"3,0",3,,0,"6,0",3,"3,0",6,,0,3,"6499,0",1987,1000000000$,,,true
526,45,no,,"1316,0$",,29,3,,1,,3,0,83,3,1, research scientist ,4,single,"3452,0",9752,5,,,13,"3,0",2,,0,"9,0",2,"2,0",6,,0,3,"3452,0",1978,1000000000$,,,1
527,29,no,travel_rarely,"665,0$",,15,3,,1,"346,0",3,0,60,3,1, research scientist ,4,,,22673,1,,no,19,"3,0",1,,0,"6,0",1,"3,0",6,,1,5,,1994,1000000000$,,,false
528,26,no,,"1479,0$",,1,3,,1,"384,0",3,1,84,3,2, manufacturing director ,2,,"6397,0",26767,1,,no,20,"4,0",1,"80,0",1,"6,0",6,"1,0",6,,1,4,"6397,0",1997,1000000000$,,,false
529,28,no,,"304,0$",,9,4,life sciences,1,"498,0",2,0,92,3,2, sales executive ,4,single,,20750,1,y,no,16,"3,0",4,,0,,1,"3,0",7,,0,7,,1995,1000000000$,,,1
530,42,no,travel_frequently,"1368,0$",,-30,4,technical degree,1,"551,0",4,1,not available,2,2, healthcare representative ,4,married,,4386,0,y,no,11,"3,0",4,"80,0",3,"7,0",4,"4,0",6,,0,4,,1981,1000000000$,,,yes
531,31,no,travel_rarely,"828,0$", sales ,2,1,life sciences,1,"604,0",2,0,77,3,2, sales executive ,4,,,8346,4,,yes,13,"3,0",3,"80,0",0,"10,0",2,"4,0",6,,0,5,,1992,1000000000$, sales executive  -  sales ,,true
532,37,no,travel_rarely,"799,0$",,-47,3,,1,,47,1,59,3,3, manufacturing director ,4,single,,23848,4,y,,17,"3,0",4,,0,,3,"4,0",6,,1,2,,1986,1000000000$,,,yes
533,37,no,non-travel,"142,0$",,9,4,,1,"626,0",1,0,69,3,3, sales executive ,2,divorced,,24666,1,y,no,13,"3,0",4,,1,"9,0",6,"3,0",9,,7,7,,1986,1000000000$,,,0
534,37,no,travel_rarely,"446,0$",,1,4,life sciences,1,,2,1,65,3,2, manufacturing director ,2,married,,15701,6,,,12,"3,0",2,,1,"8,0",2,"2,0",6,,4,3,,1986,1000000000$,,,0
535,24,no,travel_rarely,"691,0$",,23,3,medical,1,,2,0,89,4,1, research scientist ,4,,"2725,0",21630,1,,,11,"3,0",2,,2,,3,"3,0",6,,1,4,"2725,0",1999,1000000000$,,,1
536,50,no,,"1246,0$",,3,3,,1,"644,0",1,0,99,3,5, manager ,2,married,,7999,1,,no,11,"3,0",3,"80,0",1,,2,"3,0",32,,10,7,,1973,1000000000$,,,false
537,34,no,,"254,0$",,1,2,life sciences,1,"649,0",2,0,83,2,1, research scientist ,4,,"3622,0",22794,1,,yes,13,"3,0",4,,1,"6,0",3,"3,0",6,,1,3,"3622,0",1989,1000000000$,,,true
538,27,no,travel_frequently,"1410,0$",,3,1,medical,1,"714,0",4,1,71,4,2, sales executive ,4,,,16673,1,,,20,,2,"80,0",2,,3,"3,0",6,,0,4,,1996,1000000000$,,,0
539,25,no,,"883,0$", sales ,-42,1,,1,"781,0",42,1,32,3,2, sales executive ,4,single,"6180,0",22807,1,y,no,23,"4,0",2,,0,"6,0",5,"2,0",6,,1,4,"6180,0",1998,1000000000$, sales executive  -  sales ,,false
540,34,no,,"304,0$", sales ,-25,3,other,1,,4,0,60,3,2, sales executive ,4,single,"6274,0",18686,1,y,no,22,"4,0",3,,0,"6,0",5,"3,0",6,,1,4,"6274,0",1989,1000000000$, sales executive  -  sales ,,yes
541,34,no,,"121,0$", research & development ,2,4,,1,"804,0",3,1,86,2,1, research scientist ,1,,"4381,0",7530,1,y,,11,,3,"80,0",0,"6,0",3,"3,0",6,,1,3,"4381,0",1989,1000000000$, research scientist  -  research & development ,,1
542,35,no,,"950,0$",,7,3,other,1,,3,0,59,3,3, manufacturing director ,3,single,,18869,3,y,no,21,"4,0",2,,0,"17,0",3,"4,0",8,,1,6,,1988,1000000000$,,,false
543,35,no,,"1343,0$",,-16,1,medical,1,"856,0",16,1,53,2,1, research scientist ,1,,"2559,0",17852,1,,,11,"3,0",4,,0,"6,0",3,"2,0",6,,1,1,"2559,0",1988,1000000000$,,,0
544,33,no,,"827,0$", research & development ,1,4,,1,"998,0",3,1,84,4,2, healthcare representative ,2,married,"5488,0",20161,1,y,yes,13,"3,0",1,,1,,2,"3,0",6,,1,2,"5488,0",1990,1000000000$, healthcare representative  -  research & development ,,true
545,29,no,,"1107,0$",,28,4,life sciences,1,"1120,0",3,1,93,3,1, research scientist ,4,divorced,"2514,0",26968,4,y,no,22,"4,0",1,,1,"11,0",1,"3,0",7,,1,7,"2514,0",1994,1000000000$,,,0
546,29,no,travel_frequently,"490,0$", research & development ,10,3,,1,"1143,0",4,1,61,3,1, research scientist ,2,divorced,,17940,0,,no,14,"3,0",4,,2,"8,0",2,"2,0",7,,1,1,,1994,1000000000$, research scientist  -  research & development ,,1
547,34,no,,"1400,0$",,9,1,life sciences,1,,2,1,70,3,2, sales executive ,3,married,,5829,1,,,20,"4,0",1,"80,0",0,,3,"2,0",6,,1,3,,1989,1000000000$,,,0
548,28,no,travel_rarely,"1179,0$",,19,4,medical,1,,4,0,78,2,1, laboratory technician ,1,married,"3196,0",12449,1,y,,12,"3,0",3,,3,"6,0",2,"3,0",6,,3,3,"3196,0",1995,1000000000$,,,0
549,44,no,,"1117,0$",,2,1,life sciences,1,,1,1,72,4,1, research scientist ,4,married,,19982,1,y,,13,"3,0",4,,1,"10,0",5,"3,0",10,,7,7,,1979,1000000000$,,,0
550,31,no,travel_rarely,"1332,0$", research & development ,11,2,,1,"1251,0",3,0,80,3,2, healthcare representative ,1,married,,17089,1,,yes,12,,4,,0,"6,0",2,"2,0",6,,0,1,,1992,1000000000$, healthcare representative  -  research & development ,,false
551,26,no,,"583,0$", research & development ,4,2,life sciences,1,,3,0,53,3,1, research scientist ,4,,,9973,1,,yes,20,"4,0",2,"80,0",0,,2,"2,0",8,,2,2,,1997,1000000000$, research scientist  -  research & development ,,0
552,47,no,travel_rarely,"465,0$",,1,3,,1,"1438,0",1,0,74,3,1, research scientist ,4,,"3420,0",10205,7,y,no,12,"3,0",3,"80,0",1,"17,0",2,"2,0",6,,1,2,"3420,0",1976,1000000000$,,,true
553,37,no,,"1413,0$", research & development ,5,2,,1,,3,0,84,4,1, laboratory technician ,3,single,,25470,0,,no,14,"3,0",1,,0,"7,0",2,"1,0",6,,1,3,,1986,1000000000$, laboratory technician  -  research & development ,,0
554,32,no,,"1200,0$",,1,4,,1,"1574,0",4,0,not available,3,2, research scientist ,1,married,"4087,0",25174,4,,,14,"3,0",2,,1,"9,0",3,"2,0",6,,1,2,"4087,0",1991,1000000000$,,,true
555,32,no,,"977,0$",,2,3,medical,1,"1671,0",4,0,45,3,2, research scientist ,2,divorced,,25518,0,y,no,13,"3,0",3,,2,"10,0",4,"2,0",9,,1,6,,1991,1000000000$,,,1
556,33,no,non-travel,"530,0$",,16,3,life sciences,1,,3,1,36,3,2, sales executive ,4,,"5368,0",16130,1,y,yes,25,"4,0",3,"80,0",1,"7,0",2,"3,0",6,,1,2,"5368,0",1990,1000000000$,,,0
557,47,yes,,"1093,0$", sales ,9,3,,1,,3,0,82,1,4, sales executive ,3,married,"12936,0",24164,7,,no,11,,3,,0,"25,0",3,"1,0",23,,14,10,"12936,0",1976,1000000000$, sales executive  -  sales ,,yes
558,41,yes,,"1102,0$",,1,2,,1,,2,1,94,3,2, sales executive ,4,,,19479,8,,yes,11,"3,0",1,,0,"8,0",0,"1,0",6,,0,5,,1982,1000000000$,,,0
559,35,no,travel_rarely,"809,0$", research & development ,16,3,medical,1,,1,0,84,4,1, laboratory technician ,2,married,,16479,0,,,13,"3,0",3,,1,"6,0",5,"3,0",5,,0,3,,1988,1000000000$, laboratory technician  -  research & development ,,0
560,29,no,travel_rarely,"1328,0$",,2,3,life sciences,1,"94,0",3,0,76,3,1, research scientist ,2,married,,4956,0,y,no,23,"4,0",4,,1,,3,"3,0",5,,0,4,,1994,1000000000$,,,false
561,32,no,travel_rarely,"548,0$",,1,3,life sciences,1,,2,0,66,3,2, research scientist ,2,,,7346,1,y,no,17,"3,0",2,"80,0",2,"10,0",3,"3,0",10,,0,9,,1991,1000000000$,,,1
562,35,no,travel_rarely,"1214,0$",,1,3,medical,1,,2,0,30,2,1, research scientist ,3,single,,26278,1,,no,18,"3,0",1,,0,"6,0",3,"3,0",6,,0,4,,1988,1000000000$,,,false
563,56,no,,nan$,,-13,3,,1,"112,0",4,0,not available,1,3, manufacturing director ,4,,,21698,4,,no,11,"3,0",1,,0,"37,0",3,"2,0",6,,0,2,,1967,1000000000$,,,1
564,28,no,,"120,0$",,4,3,medical,1,"129,0",2,0,43,3,2, sales executive ,3,,"4221,0",8863,1,y,,15,"3,0",2,"80,0",0,"5,0",3,"4,0",5,,0,4,"4221,0",1995,1000000000$,,,yes
565,25,yes,travel_rarely,"240,0$",,5,3,,1,"142,0",3,0,46,2,2, sales executive ,3,single,,26959,1,y,yes,11,"3,0",4,,0,,1,"3,0",6,,0,3,,1998,1000000000$,,,yes
566,56,yes,,"441,0$",,14,4,life sciences,1,"161,0",2,1,72,3,1, research scientist ,2,,"4963,0",4510,9,y,,18,"3,0",1,,3,"7,0",2,"3,0",5,,4,3,"4963,0",1967,1000000000$,,,yes
567,26,no,,"841,0$", research & development ,6,3,,1,"164,0",3,1,46,2,1, research scientist ,2,married,,23300,1,,,19,"3,0",3,,0,"5,0",3,"2,0",5,,4,3,,1997,1000000000$, research scientist  -  research & development ,,false
568,32,yes,,"1033,0$",,9,3,medical,1,"190,0",1,1,41,3,1, laboratory technician ,1,,"4200,0",10224,7,,no,22,"4,0",1,"80,0",0,,2,"4,0",5,,0,4,"4200,0",1991,1000000000$,,,false
569,30,no,travel_rarely,nan$,,18,3,life sciences,1,"194,0",1,1,75,3,1, research scientist ,3,single,,23910,1,,no,14,"3,0",3,"80,0",0,,4,"2,0",5,,0,4,,1993,1000000000$,,,true
570,50,no,travel_rarely,"1452,0$",,11,3,,1,"226,0",3,1,53,3,5, manager ,2,,,17053,3,y,,15,"3,0",2,,0,,5,"3,0",5,,4,4,,1973,1000000000$,,,0
571,32,no,,"120,0$",,6,5,life sciences,1,"231,0",3,0,43,3,1, research scientist ,3,,,12430,3,y,no,20,"4,0",1,,0,"8,0",2,,5,,1,4,,1991,1000000000$,,,false
572,45,no,travel_rarely,"1268,0$",,4,2,,1,"240,0",3,1,30,3,2, sales executive ,1,,"5006,0",6319,4,y,,11,"3,0",1,,1,"9,0",3,"4,0",5,,0,3,"5006,0",1978,1000000000$,,,0
573,43,no,,nan$,,7,3,,1,"262,0",4,0,37,4,1, research scientist ,4,divorced,,5228,4,,no,14,"3,0",4,,3,"7,0",3,"4,0",5,,2,2,,1980,1000000000$,,,true
574,29,yes,,"121,0$",,27,3,marketing,1,"283,0",2,1,35,3,3, sales executive ,4,married,"7639,0",24525,1,,,22,"4,0",4,,3,"10,0",3,"2,0",10,,1,9,"7639,0",1994,1000000000$,,,yes
575,31,no,non-travel,nan$, research & development ,1,4,medical,1,"308,0",3,0,90,1,2, manufacturing director ,3,,,4381,0,y,,12,"3,0",4,,1,"6,0",2,"3,0",5,,1,4,,1992,1000000000$, manufacturing director  -  research & development ,,yes
576,33,yes,,"813,0$",,14,3,,1,"325,0",3,0,58,3,1, laboratory technician ,4,married,,22149,5,,yes,13,"3,0",3,,1,"8,0",2,"1,0",5,,0,4,,1990,1000000000$,,,false
577,31,yes,,"307,0$",,29,2,,1,"355,0",3,0,71,2,1, laboratory technician ,2,,,11652,0,y,no,11,"3,0",2,"80,0",0,,2,"4,0",5,,1,4,,1992,1000000000$,,,yes
578,37,no,,"228,0$",,6,4,,1,"378,0",3,0,not available,3,2, sales executive ,4,,"6502,0",22825,4,,no,14,"3,0",2,,1,,5,"4,0",5,,0,1,"6502,0",1986,1000000000$,,,1
579,50,no,,"797,0$", research & development ,4,1,,1,,1,0,96,3,5, research director ,2,divorced,,15815,3,,no,14,"3,0",1,,2,"28,0",4,"2,0",10,,1,6,,1973,1000000000$, research director  -  research & development ,,false
580,42,no,travel_frequently,"555,0$",,26,3,,1,,3,1,77,3,4, sales executive ,2,married,"13525,0",14864,5,,,14,"3,0",4,,1,,2,,20,,4,8,"13525,0",1981,1000000000$,,,true
581,27,no,,"1377,0$",,2,3,,1,,4,0,74,3,2, sales executive ,3,,,5242,1,,yes,11,"3,0",1,"80,0",0,"5,0",3,"3,0",5,,0,4,,1996,1000000000$,,,1
582,27,no,non-travel,"210,0$",,1,1,marketing,1,"449,0",3,0,73,3,2, sales executive ,2,,"6349,0",22107,0,y,yes,13,"3,0",4,,1,,0,,5,,1,4,"6349,0",1996,1000000000$,,,yes
583,41,no,travel_rarely,"483,0$",,6,3,,1,"466,0",4,0,not available,2,2, manufacturing director ,2,single,,10110,6,,yes,15,"3,0",4,,0,,3,"3,0",5,,1,2,,1982,1000000000$,,,yes
584,37,no,travel_rarely,"921,0$",,10,3,medical,1,"486,0",3,1,98,3,1, laboratory technician ,1,,,17663,6,,no,20,"4,0",2,"80,0",1,,3,"3,0",5,"4,0",0,3,,1986,1000000000$,,,true
585,40,yes,,"575,0$",,-22,2,,1,"492,0",22,0,68,2,2, sales executive ,3,,"6380,0",6110,2,y,yes,12,"3,0",1,,2,"8,0",6,"3,0",6,,1,0,"6380,0",1983,1000000000$,,,1
586,55,no,,"1311,0$",,2,3,,1,"505,0",3,1,97,3,4, manager ,4,single,,23258,2,y,yes,13,"3,0",3,,0,,2,"3,0",5,,1,2,,1968,1000000000$,,,false
587,26,yes,travel_frequently,"575,0$",,3,1,,1,"510,0",3,0,73,3,1, research scientist ,1,,"3102,0",6582,0,,,22,"4,0",3,,0,,2,"3,0",6,,0,4,"3102,0",1997,1000000000$,,,1
588,40,no,travel_rarely,"759,0$",,2,2,marketing,1,,4,1,46,3,2, sales executive ,2,divorced,,22553,7,y,,12,"3,0",3,,2,,5,"3,0",5,,1,3,,1983,1000000000$,,,1
589,25,no,,"891,0$", sales ,4,2,,1,"527,0",2,1,99,2,2, sales executive ,4,single,,12090,1,y,yes,11,"3,0",2,,0,"5,0",3,"3,0",5,,1,3,,1998,1000000000$, sales executive  -  sales ,,false
590,30,no,,"1082,0$",,12,3,,1,,2,1,83,3,2, sales executive ,3,single,,19558,0,,no,11,,2,,0,,6,"3,0",5,,4,4,,1993,1000000000$,,,true
591,52,no,travel_rarely,"319,0$",,-32,3,,1,,4,0,not available,2,3, manufacturing director ,3,married,,19609,2,y,,14,,3,"80,0",0,,4,"3,0",5,,0,4,,1971,1000000000$,,,0
592,42,no,travel_frequently,"532,0$",,-12,2,,1,"547,0",1,1,92,3,2, research scientist ,3,,"4556,0",12932,2,,no,11,"3,0",2,,1,"19,0",3,"3,0",5,,0,2,"4556,0",1981,1000000000$,,,0
593,thirty,no,travel_rarely,"317,0$",,2,3,life sciences,1,"548,0",3,1,43,1,2, manufacturing director ,4,,,24793,2,,no,20,"4,0",3,,0,"11,0",2,"3,0",5,,0,2,,1993,1000000000$,,,1
594,35,no,travel_rarely,"144,0$",,22,3,life sciences,1,"577,0",4,0,46,1,1, laboratory technician ,3,single,"4230,0",19225,0,,no,15,"3,0",3,,0,,2,"3,0",5,,4,3,"4230,0",1988,1000000000$,,,0
595,31,no,travel_rarely,"688,0$",,7,3,,1,,3,0,44,2,3, manager ,4,divorced,,25291,9,y,,21,"4,0",3,"80,0",1,"10,0",3,"2,0",5,,0,1,,1992,1000000000$,,,yes
596,35,no,travel_rarely,"195,0$", sales ,1,3,,1,,1,1,80,3,2, sales executive ,3,single,"4859,0",6698,1,y,,16,"3,0",4,"80,0",0,"5,0",3,"3,0",5,,0,3,"4859,0",1988,1000000000$, sales executive  -  sales ,,1
597,25,no,,"622,0$",,13,1,,1,,2,0,40,3,1, sales representative ,3,,,26376,1,y,,11,"3,0",3,,0,"7,0",1,"3,0",7,,0,6,,1998,1000000000$,,,yes
598,32,no,travel_rarely,"646,0$",,9,4,,1,"679,0",1,1,92,3,2, research scientist ,4,married,"6322,0",18089,1,y,,12,"3,0",4,,1,"6,0",2,,6,,0,5,"6322,0",1991,1000000000$,,,0
599,47,yes,,"719,0$",,27,2,life sciences,1,"785,0",2,1,77,4,2, sales executive ,3,,,10339,4,y,yes,12,"3,0",4,,0,"8,0",2,"3,0",5,,1,3,,1976,1000000000$,,,false
600,30,no,travel_frequently,"1012,0$",,5,4,life sciences,1,"861,0",2,0,not available,2,1, research scientist ,4,divorced,,2373,9,y,no,12,"3,0",2,"80,0",1,"10,0",3,"2,0",5,,0,3,,1993,1000000000$,,,true
601,45,no,,"930,0$",,9,3,marketing,1,"864,0",4,0,74,3,3, sales executive ,1,divorced,"10761,0",19239,4,,yes,12,"3,0",3,"80,0",1,"18,0",2,"3,0",5,,0,2,"10761,0",1978,1000000000$,,,false
602,36,no,travel_rarely,"1278,0$",,8,3,life sciences,1,"878,0",1,0,77,2,1, human resources ,1,,,8635,0,,,21,"4,0",3,"80,0",0,,3,"3,0",5,,0,3,,1987,1000000000$,,,1
603,31,no,,"1222,0$",,11,4,,1,"895,0",4,0,48,3,1, research scientist ,4,,,14871,3,,,19,"3,0",2,,1,,2,"3,0",6,,0,2,,1992,1000000000$,,,yes
604,37,no,travel_frequently,"1231,0$",,21,2,medical,1,"900,0",3,1,54,3,1, sales representative ,4,married,"2973,0",21222,5,,,15,"3,0",2,"80,0",1,,3,"3,0",5,"4,0",0,0,"2973,0",1986,1000000000$,,,false
605,39,no,travel_rarely,"1383,0$",,2,3,life sciences,1,,4,1,42,2,2, human resources ,4,,"5204,0",7790,8,y,no,11,"3,0",3,"80,0",2,"13,0",2,"3,0",5,,0,4,"5204,0",1984,1000000000$,,,false
606,42,no,,"462,0$",,14,2,,1,"936,0",3,1,68,2,2, sales executive ,3,,,7824,7,,,17,"3,0",1,"80,0",0,,6,"3,0",5,,0,3,,1981,1000000000$,,,1
607,30,no,travel_rarely,"231,0$",,8,2,,1,,3,0,62,3,3, sales executive ,3,,,9977,5,,no,11,"3,0",1,,1,,2,"4,0",8,,7,7,,1993,1000000000$,,,0
608,50,no,,nan$,,1,2,medical,1,"997,0",4,0,66,3,4, research director ,4,divorced,"17399,0",6615,9,y,no,22,,3,,1,"32,0",1,"2,0",5,,1,3,"17399,0",1973,1000000000$,,,1
609,59,no,travel_rarely,"1089,0$", sales ,1,2,,1,"1048,0",2,0,66,3,3, manager ,4,,,11038,3,,yes,14,"3,0",3,,1,"14,0",1,"1,0",6,,0,4,,1964,1000000000$, manager  -  sales ,,true
610,54,no,,"1082,0$",,2,4,life sciences,1,,3,1,41,2,3, sales executive ,3,married,,8392,6,y,no,11,"3,0",2,"80,0",1,"13,0",4,"3,0",9,,7,0,,1969,1000000000$,,,yes
611,56,no,,"1240,0$",,9,3,medical,1,"1071,0",1,1,63,3,1, research scientist ,3,married,,12154,2,,no,19,"3,0",2,,1,"18,0",4,"3,0",5,,0,3,,1967,1000000000$,,,0
612,48,no,,"1262,0$",,1,4,,1,"1116,0",1,0,35,4,4, manager ,4,single,"16885,0",16154,2,y,no,22,,3,,0,,3,"2,0",5,,2,1,"16885,0",1975,1000000000$,,,1
613,39,no,,"439,0$", research & development ,9,3,life sciences,1,"1132,0",3,0,70,3,2, laboratory technician ,2,single,,8770,9,,no,15,"3,0",3,"80,0",0,"9,0",2,"2,0",5,,0,3,,1984,1000000000$, laboratory technician  -  research & development ,,0
614,35,no,travel_rarely,"528,0$",,8,4,technical degree,1,,3,0,100,3,1, human resources ,3,,"4323,0",7108,1,y,no,17,"3,0",2,,0,"6,0",2,"1,0",5,,1,4,"4323,0",1988,1000000000$,,,1
615,42,no,travel_rarely,"647,0$", sales ,4,4,marketing,1,"1171,0",2,0,45,3,2, sales executive ,1,single,"5155,0",2253,7,,no,13,"3,0",4,"80,0",0,,3,,6,,1,5,"5155,0",1981,1000000000$, sales executive  -  sales ,,false
616,44,yes,,"1097,0$",,10,4,,1,"1200,0",3,0,96,3,1, research scientist ,3,single,"2936,0",10826,1,,yes,11,"3,0",3,,0,"6,0",4,"3,0",6,,0,2,"2936,0",1979,1000000000$,,,0
617,29,no,travel_rarely,"942,0$",,15,1,,1,"1202,0",2,1,69,1,1, research scientist ,4,married,,26933,0,y,yes,18,,1,,1,"6,0",2,"2,0",5,,1,3,,1994,1000000000$,,,0
618,33,no,,"147,0$",,2,3,human resources,1,,2,0,99,3,1, human resources ,3,,,8429,1,y,no,13,"3,0",4,,1,"5,0",2,"3,0",5,,1,4,,1990,1000000000$,,,true
619,54,no,travel_frequently,"966,0$",,1,4,,1,"1245,0",4,1,53,3,3, manufacturing director ,3,,,9659,7,,no,17,"3,0",1,,1,"33,0",2,"1,0",5,,1,4,,1969,1000000000$,,,false
620,46,no,,"168,0$", sales ,4,2,,1,"1280,0",4,1,33,2,5, manager ,2,married,"18789,0",9946,2,y,,14,"3,0",3,,1,,2,"3,0",11,,0,8,"18789,0",1977,1000000000$, manager  -  sales ,,1
621,30,no,non-travel,nan$,,9,2,medical,1,,3,1,72,3,2, manufacturing director ,3,single,,12858,7,,yes,18,,3,,0,"10,0",3,"3,0",8,"4,0",1,7,,1993,1000000000$,,,true
