,Age,Attrition,Businesstravel,Dailyrate,Distancefromhome,Education,Educationfield,Employeenumber,Environmentsatisfaction,Gender,Hourlyrate,Jobinvolvement,Joblevel,Jobrole,Jobsatisfaction,Maritalstatus,Monthlyrate,Numcompaniesworked,Overtime,Percentsalaryhike,Performancerating,Relationshipsatisfaction,Stockoptionlevel,Totalworkingyears,Trainingtimeslastyear,Worklifebalance,Yearsatcompany,Yearssincelastpromotion,Yearswithcurrmanager,Datebirth,Remotework
506,42,No,travel_rarely,469.0,2,2,medical,1109.0,4.0,H,35.0,3.0,4.0, manager ,1.0,unknown,14399,0,no,17.0,3.0,4.0,1.0,23.0,3.0,3.0,22.0,13,7,1981,no
507,52,No,travel_rarely,994.0,7,4,life sciences,1118.0,2.0,H,87.0,3.0,3.0, healthcare representative ,2.0,single,15322,7,no,19.0,3.0,4.0,0.0,18.0,4.0,3.0,8.0,4,0,1971,yes
508,38,No,travel_rarely,433.0,1,3,unknown,1152.0,3.0,H,37.0,4.0,1.0, human resources ,3.0,unknown,6004,1,no,13.0,3.0,4.0,1.0,7.0,2.0,4.0,7.0,5,0,1985,yes
509,46,No,travel_rarely,991.0,1,2,life sciences,,4.0,M,44.0,3.0,1.0, human resources ,1.0,unknown,22957,6,no,12.0,3.0,3.0,0.0,10.0,3.0,4.0,7.0,5,7,1977,yes
510,35,No,travel_rarely,482.0,4,4,life sciences,1350.0,3.0,H,87.0,3.0,2.0, research scientist ,3.0,single,2690,1,no,11.0,3.0,2.0,0.0,,3.0,3.0,9.0,1,1,1988,no
511,28,No,travel_rarely,1083.0,29,1,life sciences,1514.0,3.0,H,96.0,1.0,2.0, manufacturing director ,2.0,married,3173,1,no,14.0,3.0,2.0,2.0,8.0,2.0,2.0,8.0,1,7,1995,yes
512,44,No,travel_rarely,136.0,28,3,life sciences,1523.0,4.0,H,32.0,3.0,4.0, research director ,1.0,married,22074,3,no,13.0,3.0,3.0,1.0,,1.0,4.0,20.0,14,17,1979,yes
513,50,No,travel_rarely,333.0,22,5,unknown,1539.0,3.0,H,88.0,1.0,4.0, research director ,4.0,unknown,24450,1,no,13.0,3.0,4.0,0.0,,2.0,3.0,32.0,13,9,1973,no
514,55,No,travel_rarely,685.0,23,5,marketing,,3.0,H,60.0,2.0,5.0, manager ,4.0,unknown,23037,1,no,21.0,4.0,3.0,1.0,36.0,3.0,3.0,36.0,2,13,1968,yes
515,39,No,travel_rarely,1462.0,6,3,unknown,1588.0,4.0,H,38.0,4.0,3.0, sales executive ,3.0,married,4658,2,no,11.0,3.0,1.0,1.0,11.0,3.0,3.0,7.0,7,6,1984,yes
516,49,No,travel_rarely,722.0,13,4,unknown,1617.0,1.0,M,84.0,3.0,1.0, laboratory technician ,1.0,unknown,22102,1,no,14.0,3.0,4.0,1.0,10.0,3.0,2.0,9.0,1,4,1974,yes
517,45,No,travel_rarely,804.0,28,2,technical degree,1719.0,4.0,M,48.0,2.0,4.0, research director ,2.0,single,17119,1,no,11.0,3.0,3.0,0.0,21.0,2.0,3.0,21.0,8,6,1978,no
518,46,No,travel_rarely,1277.0,2,3,unknown,,3.0,H,74.0,3.0,3.0, sales executive ,4.0,unknown,5596,4,no,12.0,3.0,2.0,1.0,,5.0,2.0,10.0,0,3,1977,no
519,27,No,travel_rarely,1131.0,15,3,unknown,1870.0,4.0,M,77.0,2.0,1.0, research scientist ,1.0,married,23844,0,no,19.0,3.0,4.0,1.0,,2.0,3.0,7.0,7,3,1996,no
520,42,No,travel_rarely,300.0,2,3,unknown,2031.0,1.0,H,56.0,3.0,5.0, manager ,3.0,married,17312,5,no,11.0,3.0,1.0,0.0,24.0,2.0,2.0,22.0,4,14,1981,yes
521,49,No,travel_rarely,1023.0,2,3,unknown,2065.0,4.0,H,63.0,2.0,2.0, sales executive ,2.0,married,13243,2,no,14.0,3.0,4.0,0.0,17.0,3.0,2.0,9.0,0,8,1974,yes
522,29,No,travel_rarely,153.0,15,2,life sciences,15.0,4.0,M,49.0,2.0,2.0, laboratory technician ,3.0,single,12682,0,yes,12.0,3.0,4.0,0.0,10.0,3.0,3.0,9.0,0,8,1994,yes
523,34,No,non-travel,1065.0,12,4,marketing,60.0,1.0,H,72.0,3.0,2.0, sales executive ,3.0,unknown,10034,0,no,20.0,4.0,3.0,0.0,,2.0,3.0,9.0,8,7,1989,no
524,37,No,travel_rarely,1115.0,1,4,unknown,,1.0,H,51.0,2.0,2.0, manufacturing director ,3.0,divorced,2689,1,no,18.0,3.0,3.0,1.0,,2.0,3.0,7.0,0,7,1986,no
525,36,No,travel_rarely,1195.0,11,3,unknown,85.0,2.0,H,95.0,2.0,2.0, manufacturing director ,2.0,single,22656,1,no,13.0,3.0,3.0,0.0,6.0,3.0,3.0,6.0,0,3,1987,yes
526,45,No,travel_rarely,1316.0,29,3,unknown,,3.0,H,83.0,3.0,1.0, research scientist ,4.0,single,9752,5,no,13.0,3.0,2.0,0.0,9.0,2.0,2.0,6.0,0,3,1978,yes
527,29,No,travel_rarely,665.0,15,3,unknown,346.0,3.0,H,60.0,3.0,1.0, research scientist ,4.0,unknown,22673,1,no,19.0,3.0,1.0,0.0,6.0,1.0,3.0,6.0,1,5,1994,no
528,26,No,travel_rarely,1479.0,1,3,unknown,384.0,3.0,M,84.0,3.0,2.0, manufacturing director ,2.0,unknown,26767,1,no,20.0,4.0,1.0,1.0,6.0,6.0,1.0,6.0,1,4,1997,no
529,28,No,travel_rarely,304.0,9,4,life sciences,498.0,2.0,H,92.0,3.0,2.0, sales executive ,4.0,single,20750,1,no,16.0,3.0,4.0,0.0,,1.0,3.0,7.0,0,7,1995,yes
530,42,No,travel_frequently,1368.0,30,4,technical degree,551.0,4.0,M,0.0,2.0,2.0, healthcare representative ,4.0,married,4386,0,no,11.0,3.0,4.0,3.0,7.0,4.0,4.0,6.0,0,4,1981,yes
531,31,No,travel_rarely,828.0,2,1,life sciences,604.0,2.0,H,77.0,3.0,2.0, sales executive ,4.0,unknown,8346,4,yes,13.0,3.0,3.0,0.0,10.0,2.0,4.0,6.0,0,5,1992,yes
532,37,No,travel_rarely,799.0,47,3,unknown,,4.0,M,59.0,3.0,3.0, manufacturing director ,4.0,single,23848,4,no,17.0,3.0,4.0,0.0,,3.0,4.0,6.0,1,2,1986,yes
533,37,No,non-travel,142.0,9,4,unknown,626.0,1.0,H,69.0,3.0,3.0, sales executive ,2.0,divorced,24666,1,no,13.0,3.0,4.0,1.0,9.0,6.0,3.0,9.0,7,7,1986,no
534,37,No,travel_rarely,446.0,1,4,life sciences,,2.0,M,65.0,3.0,2.0, manufacturing director ,2.0,married,15701,6,no,12.0,3.0,2.0,1.0,8.0,2.0,2.0,6.0,4,3,1986,no
535,24,No,travel_rarely,691.0,23,3,medical,,2.0,H,89.0,4.0,1.0, research scientist ,4.0,unknown,21630,1,no,11.0,3.0,2.0,2.0,,3.0,3.0,6.0,1,4,1999,yes
536,50,No,travel_rarely,1246.0,3,3,unknown,644.0,1.0,H,99.0,3.0,5.0, manager ,2.0,married,7999,1,no,11.0,3.0,3.0,1.0,,2.0,3.0,32.0,10,7,1973,no
537,34,No,travel_rarely,254.0,1,2,life sciences,649.0,2.0,H,83.0,2.0,1.0, research scientist ,4.0,unknown,22794,1,yes,13.0,3.0,4.0,1.0,6.0,3.0,3.0,6.0,1,3,1989,yes
538,27,No,travel_frequently,1410.0,3,1,medical,714.0,4.0,M,71.0,4.0,2.0, sales executive ,4.0,unknown,16673,1,no,20.0,3.0,2.0,2.0,,3.0,3.0,6.0,0,4,1996,no
539,25,No,travel_rarely,883.0,42,1,unknown,781.0,4.0,M,32.0,3.0,2.0, sales executive ,4.0,single,22807,1,no,23.0,4.0,2.0,0.0,6.0,5.0,2.0,6.0,1,4,1998,no
540,34,No,travel_rarely,304.0,25,3,other,,4.0,H,60.0,3.0,2.0, sales executive ,4.0,single,18686,1,no,22.0,4.0,3.0,0.0,6.0,5.0,3.0,6.0,1,4,1989,yes
541,34,No,travel_rarely,121.0,2,4,unknown,804.0,3.0,M,86.0,2.0,1.0, research scientist ,1.0,unknown,7530,1,no,11.0,3.0,3.0,0.0,6.0,3.0,3.0,6.0,1,3,1989,yes
542,35,No,travel_rarely,950.0,7,3,other,,3.0,H,59.0,3.0,3.0, manufacturing director ,3.0,single,18869,3,no,21.0,4.0,2.0,0.0,17.0,3.0,4.0,8.0,1,6,1988,no
543,35,No,travel_rarely,1343.0,16,1,medical,856.0,1.0,M,53.0,2.0,1.0, research scientist ,1.0,unknown,17852,1,no,11.0,3.0,4.0,0.0,6.0,3.0,2.0,6.0,1,1,1988,no
544,33,No,travel_rarely,827.0,1,4,unknown,998.0,3.0,M,84.0,4.0,2.0, healthcare representative ,2.0,married,20161,1,yes,13.0,3.0,1.0,1.0,,2.0,3.0,6.0,1,2,1990,yes
545,29,No,travel_rarely,1107.0,28,4,life sciences,1120.0,3.0,M,93.0,3.0,1.0, research scientist ,4.0,divorced,26968,4,no,22.0,4.0,1.0,1.0,11.0,1.0,3.0,7.0,1,7,1994,no
546,29,No,travel_frequently,490.0,10,3,unknown,1143.0,4.0,M,61.0,3.0,1.0, research scientist ,2.0,divorced,17940,0,no,14.0,3.0,4.0,2.0,8.0,2.0,2.0,7.0,1,1,1994,yes
547,34,No,travel_rarely,1400.0,9,1,life sciences,,2.0,M,70.0,3.0,2.0, sales executive ,3.0,married,5829,1,no,20.0,4.0,1.0,0.0,,3.0,2.0,6.0,1,3,1989,no
548,28,No,travel_rarely,1179.0,19,4,medical,,4.0,H,78.0,2.0,1.0, laboratory technician ,1.0,married,12449,1,no,12.0,3.0,3.0,3.0,6.0,2.0,3.0,6.0,3,3,1995,no
549,44,No,travel_rarely,1117.0,2,1,life sciences,,1.0,M,72.0,4.0,1.0, research scientist ,4.0,married,19982,1,no,13.0,3.0,4.0,1.0,10.0,5.0,3.0,10.0,7,7,1979,no
550,31,No,travel_rarely,1332.0,11,2,unknown,1251.0,3.0,H,80.0,3.0,2.0, healthcare representative ,1.0,married,17089,1,yes,12.0,3.0,4.0,0.0,6.0,2.0,2.0,6.0,0,1,1992,no
551,26,No,travel_rarely,583.0,4,2,life sciences,,3.0,H,53.0,3.0,1.0, research scientist ,4.0,unknown,9973,1,yes,20.0,4.0,2.0,0.0,,2.0,2.0,8.0,2,2,1997,no
552,47,No,travel_rarely,465.0,1,3,unknown,1438.0,1.0,H,74.0,3.0,1.0, research scientist ,4.0,unknown,10205,7,no,12.0,3.0,3.0,1.0,17.0,2.0,2.0,6.0,1,2,1976,yes
553,37,No,travel_rarely,1413.0,5,2,unknown,,3.0,H,84.0,4.0,1.0, laboratory technician ,3.0,single,25470,0,no,14.0,3.0,1.0,0.0,7.0,2.0,1.0,6.0,1,3,1986,no
554,32,No,travel_rarely,1200.0,1,4,unknown,1574.0,4.0,H,0.0,3.0,2.0, research scientist ,1.0,married,25174,4,no,14.0,3.0,2.0,1.0,9.0,3.0,2.0,6.0,1,2,1991,yes
555,32,No,travel_rarely,977.0,2,3,medical,1671.0,4.0,H,45.0,3.0,2.0, research scientist ,2.0,divorced,25518,0,no,13.0,3.0,3.0,2.0,10.0,4.0,2.0,9.0,1,6,1991,yes
556,33,No,non-travel,530.0,16,3,life sciences,,3.0,M,36.0,3.0,2.0, sales executive ,4.0,unknown,16130,1,yes,25.0,4.0,3.0,1.0,7.0,2.0,3.0,6.0,1,2,1990,no
557,47,Yes,travel_rarely,1093.0,9,3,unknown,,3.0,H,82.0,1.0,4.0, sales executive ,3.0,married,24164,7,no,11.0,3.0,3.0,0.0,25.0,3.0,1.0,23.0,14,10,1976,yes
558,41,Yes,travel_rarely,1102.0,1,2,unknown,,2.0,M,94.0,3.0,2.0, sales executive ,4.0,unknown,19479,8,yes,11.0,3.0,1.0,0.0,8.0,0.0,1.0,6.0,0,5,1982,no
559,35,No,travel_rarely,809.0,16,3,medical,,1.0,H,84.0,4.0,1.0, laboratory technician ,2.0,married,16479,0,no,13.0,3.0,3.0,1.0,6.0,5.0,3.0,5.0,0,3,1988,no
560,29,No,travel_rarely,1328.0,2,3,life sciences,94.0,3.0,H,76.0,3.0,1.0, research scientist ,2.0,married,4956,0,no,23.0,4.0,4.0,1.0,,3.0,3.0,5.0,0,4,1994,no
561,32,No,travel_rarely,548.0,1,3,life sciences,,2.0,H,66.0,3.0,2.0, research scientist ,2.0,unknown,7346,1,no,17.0,3.0,2.0,2.0,10.0,3.0,3.0,10.0,0,9,1991,yes
562,35,No,travel_rarely,1214.0,1,3,medical,,2.0,H,30.0,2.0,1.0, research scientist ,3.0,single,26278,1,no,18.0,3.0,1.0,0.0,6.0,3.0,3.0,6.0,0,4,1988,no
563,56,No,travel_rarely,804.0,13,3,unknown,112.0,4.0,H,0.0,1.0,3.0, manufacturing director ,4.0,unknown,21698,4,no,11.0,3.0,1.0,0.0,37.0,3.0,2.0,6.0,0,2,1967,yes
564,28,No,travel_rarely,120.0,4,3,medical,129.0,2.0,H,43.0,3.0,2.0, sales executive ,3.0,unknown,8863,1,no,15.0,3.0,2.0,0.0,5.0,3.0,4.0,5.0,0,4,1995,yes
565,25,Yes,travel_rarely,240.0,5,3,unknown,142.0,3.0,H,46.0,2.0,2.0, sales executive ,3.0,single,26959,1,yes,11.0,3.0,4.0,0.0,,1.0,3.0,6.0,0,3,1998,yes
566,56,Yes,travel_rarely,441.0,14,4,life sciences,161.0,2.0,M,72.0,3.0,1.0, research scientist ,2.0,unknown,4510,9,no,18.0,3.0,1.0,3.0,7.0,2.0,3.0,5.0,4,3,1967,yes
567,26,No,travel_rarely,841.0,6,3,unknown,164.0,3.0,M,46.0,2.0,1.0, research scientist ,2.0,married,23300,1,no,19.0,3.0,3.0,0.0,5.0,3.0,2.0,5.0,4,3,1997,no
568,32,Yes,travel_rarely,1033.0,9,3,medical,190.0,1.0,M,41.0,3.0,1.0, laboratory technician ,1.0,unknown,10224,7,no,22.0,4.0,1.0,0.0,,2.0,4.0,5.0,0,4,1991,no
569,30,No,travel_rarely,804.0,18,3,life sciences,194.0,1.0,M,75.0,3.0,1.0, research scientist ,3.0,single,23910,1,no,14.0,3.0,3.0,0.0,,4.0,2.0,5.0,0,4,1993,yes
570,50,No,travel_rarely,1452.0,11,3,unknown,226.0,3.0,M,53.0,3.0,5.0, manager ,2.0,unknown,17053,3,no,15.0,3.0,2.0,0.0,,5.0,3.0,5.0,4,4,1973,no
571,32,No,travel_rarely,120.0,6,5,life sciences,231.0,3.0,H,43.0,3.0,1.0, research scientist ,3.0,unknown,12430,3,no,20.0,4.0,1.0,0.0,8.0,2.0,3.0,5.0,1,4,1991,no
572,45,No,travel_rarely,1268.0,4,2,unknown,240.0,3.0,M,30.0,3.0,2.0, sales executive ,1.0,unknown,6319,4,no,11.0,3.0,1.0,1.0,9.0,3.0,4.0,5.0,0,3,1978,no
573,43,No,travel_rarely,804.0,7,3,unknown,262.0,4.0,H,37.0,4.0,1.0, research scientist ,4.0,divorced,5228,4,no,14.0,3.0,4.0,3.0,7.0,3.0,4.0,5.0,2,2,1980,yes
574,29,Yes,travel_rarely,121.0,27,3,marketing,283.0,2.0,M,35.0,3.0,3.0, sales executive ,4.0,married,24525,1,no,22.0,4.0,4.0,3.0,10.0,3.0,2.0,10.0,1,9,1994,yes
575,31,No,non-travel,804.0,1,4,medical,308.0,3.0,H,90.0,1.0,2.0, manufacturing director ,3.0,unknown,4381,0,no,12.0,3.0,4.0,1.0,6.0,2.0,3.0,5.0,1,4,1992,yes
576,33,Yes,travel_rarely,813.0,14,3,unknown,325.0,3.0,H,58.0,3.0,1.0, laboratory technician ,4.0,married,22149,5,yes,13.0,3.0,3.0,1.0,8.0,2.0,1.0,5.0,0,4,1990,no
577,31,Yes,travel_rarely,307.0,29,2,unknown,355.0,3.0,H,71.0,2.0,1.0, laboratory technician ,2.0,unknown,11652,0,no,11.0,3.0,2.0,0.0,,2.0,4.0,5.0,1,4,1992,yes
578,37,No,travel_rarely,228.0,6,4,unknown,378.0,3.0,H,0.0,3.0,2.0, sales executive ,4.0,unknown,22825,4,no,14.0,3.0,2.0,1.0,,5.0,4.0,5.0,0,1,1986,yes
579,50,No,travel_rarely,797.0,4,1,unknown,,1.0,H,96.0,3.0,5.0, research director ,2.0,divorced,15815,3,no,14.0,3.0,1.0,2.0,28.0,4.0,2.0,10.0,1,6,1973,no
580,42,No,travel_frequently,555.0,26,3,unknown,,3.0,M,77.0,3.0,4.0, sales executive ,2.0,married,14864,5,no,14.0,3.0,4.0,1.0,,2.0,3.0,20.0,4,8,1981,yes
581,27,No,travel_rarely,1377.0,2,3,unknown,,4.0,H,74.0,3.0,2.0, sales executive ,3.0,unknown,5242,1,yes,11.0,3.0,1.0,0.0,5.0,3.0,3.0,5.0,0,4,1996,yes
582,27,No,non-travel,210.0,1,1,marketing,449.0,3.0,H,73.0,3.0,2.0, sales executive ,2.0,unknown,22107,0,yes,13.0,3.0,4.0,1.0,,0.0,3.0,5.0,1,4,1996,yes
583,41,No,travel_rarely,483.0,6,3,unknown,466.0,4.0,H,0.0,2.0,2.0, manufacturing director ,2.0,single,10110,6,yes,15.0,3.0,4.0,0.0,,3.0,3.0,5.0,1,2,1982,yes
584,37,No,travel_rarely,921.0,10,3,medical,486.0,3.0,M,98.0,3.0,1.0, laboratory technician ,1.0,unknown,17663,6,no,20.0,4.0,2.0,1.0,,3.0,3.0,5.0,0,3,1986,yes
585,40,Yes,travel_rarely,575.0,22,2,unknown,492.0,2.0,H,68.0,2.0,2.0, sales executive ,3.0,unknown,6110,2,yes,12.0,3.0,1.0,2.0,8.0,6.0,3.0,6.0,1,0,1983,yes
586,55,No,travel_rarely,1311.0,2,3,unknown,505.0,3.0,M,97.0,3.0,4.0, manager ,4.0,single,23258,2,yes,13.0,3.0,3.0,0.0,,2.0,3.0,5.0,1,2,1968,no
587,26,Yes,travel_frequently,575.0,3,1,unknown,510.0,3.0,H,73.0,3.0,1.0, research scientist ,1.0,unknown,6582,0,no,22.0,4.0,3.0,0.0,,2.0,3.0,6.0,0,4,1997,yes
588,40,No,travel_rarely,759.0,2,2,marketing,,4.0,M,46.0,3.0,2.0, sales executive ,2.0,divorced,22553,7,no,12.0,3.0,3.0,2.0,,5.0,3.0,5.0,1,3,1983,yes
589,25,No,travel_rarely,891.0,4,2,unknown,527.0,2.0,M,99.0,2.0,2.0, sales executive ,4.0,single,12090,1,yes,11.0,3.0,2.0,0.0,5.0,3.0,3.0,5.0,1,3,1998,no
590,30,No,travel_rarely,1082.0,12,3,unknown,,2.0,M,83.0,3.0,2.0, sales executive ,3.0,single,19558,0,no,11.0,3.0,2.0,0.0,,6.0,3.0,5.0,4,4,1993,yes
591,52,No,travel_rarely,319.0,32,3,unknown,,4.0,H,0.0,2.0,3.0, manufacturing director ,3.0,married,19609,2,no,14.0,3.0,3.0,0.0,,4.0,3.0,5.0,0,4,1971,no
592,42,No,travel_frequently,532.0,12,2,unknown,547.0,1.0,M,92.0,3.0,2.0, research scientist ,3.0,unknown,12932,2,no,11.0,3.0,2.0,1.0,19.0,3.0,3.0,5.0,0,2,1981,no
593,30,No,travel_rarely,317.0,2,3,life sciences,548.0,3.0,M,43.0,1.0,2.0, manufacturing director ,4.0,unknown,24793,2,no,20.0,4.0,3.0,0.0,11.0,2.0,3.0,5.0,0,2,1993,yes
594,35,No,travel_rarely,144.0,22,3,life sciences,577.0,4.0,H,46.0,1.0,1.0, laboratory technician ,3.0,single,19225,0,no,15.0,3.0,3.0,0.0,,2.0,3.0,5.0,4,3,1988,no
595,31,No,travel_rarely,688.0,7,3,unknown,,3.0,H,44.0,2.0,3.0, manager ,4.0,divorced,25291,9,no,21.0,4.0,3.0,1.0,10.0,3.0,2.0,5.0,0,1,1992,yes
596,35,No,travel_rarely,195.0,1,3,unknown,,1.0,M,80.0,3.0,2.0, sales executive ,3.0,single,6698,1,no,16.0,3.0,4.0,0.0,5.0,3.0,3.0,5.0,0,3,1988,yes
597,25,No,travel_rarely,622.0,13,1,unknown,,2.0,H,40.0,3.0,1.0, sales representative ,3.0,unknown,26376,1,no,11.0,3.0,3.0,0.0,7.0,1.0,3.0,7.0,0,6,1998,yes
598,32,No,travel_rarely,646.0,9,4,unknown,679.0,1.0,M,92.0,3.0,2.0, research scientist ,4.0,married,18089,1,no,12.0,3.0,4.0,1.0,6.0,2.0,3.0,6.0,0,5,1991,no
599,47,Yes,travel_rarely,719.0,27,2,life sciences,785.0,2.0,M,77.0,4.0,2.0, sales executive ,3.0,unknown,10339,4,yes,12.0,3.0,4.0,0.0,8.0,2.0,3.0,5.0,1,3,1976,no
600,30,No,travel_frequently,1012.0,5,4,life sciences,861.0,2.0,H,0.0,2.0,1.0, research scientist ,4.0,divorced,2373,9,no,12.0,3.0,2.0,1.0,10.0,3.0,2.0,5.0,0,3,1993,yes
601,45,No,travel_rarely,930.0,9,3,marketing,864.0,4.0,H,74.0,3.0,3.0, sales executive ,1.0,divorced,19239,4,yes,12.0,3.0,3.0,1.0,18.0,2.0,3.0,5.0,0,2,1978,no
602,36,No,travel_rarely,1278.0,8,3,life sciences,878.0,1.0,H,77.0,2.0,1.0, human resources ,1.0,unknown,8635,0,no,21.0,4.0,3.0,0.0,,3.0,3.0,5.0,0,3,1987,yes
603,31,No,travel_rarely,1222.0,11,4,unknown,895.0,4.0,H,48.0,3.0,1.0, research scientist ,4.0,unknown,14871,3,no,19.0,3.0,2.0,1.0,,2.0,3.0,6.0,0,2,1992,yes
604,37,No,travel_frequently,1231.0,21,2,medical,900.0,3.0,M,54.0,3.0,1.0, sales representative ,4.0,married,21222,5,no,15.0,3.0,2.0,1.0,,3.0,3.0,5.0,0,0,1986,no
605,39,No,travel_rarely,1383.0,2,3,life sciences,,4.0,M,42.0,2.0,2.0, human resources ,4.0,unknown,7790,8,no,11.0,3.0,3.0,2.0,13.0,2.0,3.0,5.0,0,4,1984,no
606,42,No,travel_rarely,462.0,14,2,unknown,936.0,3.0,M,68.0,2.0,2.0, sales executive ,3.0,unknown,7824,7,no,17.0,3.0,1.0,0.0,,6.0,3.0,5.0,0,3,1981,yes
607,30,No,travel_rarely,231.0,8,2,unknown,,3.0,H,62.0,3.0,3.0, sales executive ,3.0,unknown,9977,5,no,11.0,3.0,1.0,1.0,,2.0,4.0,8.0,7,7,1993,no
608,50,No,travel_rarely,804.0,1,2,medical,997.0,4.0,H,66.0,3.0,4.0, research director ,4.0,divorced,6615,9,no,22.0,3.0,3.0,1.0,32.0,1.0,2.0,5.0,1,3,1973,yes
609,59,No,travel_rarely,1089.0,1,2,unknown,1048.0,2.0,H,66.0,3.0,3.0, manager ,4.0,unknown,11038,3,yes,14.0,3.0,3.0,1.0,14.0,1.0,1.0,6.0,0,4,1964,yes
610,54,No,travel_rarely,1082.0,2,4,life sciences,,3.0,M,41.0,2.0,3.0, sales executive ,3.0,married,8392,6,no,11.0,3.0,2.0,1.0,13.0,4.0,3.0,9.0,7,0,1969,yes
611,56,No,travel_rarely,1240.0,9,3,medical,1071.0,1.0,M,63.0,3.0,1.0, research scientist ,3.0,married,12154,2,no,19.0,3.0,2.0,1.0,18.0,4.0,3.0,5.0,0,3,1967,no
612,48,No,travel_rarely,1262.0,1,4,unknown,1116.0,1.0,H,35.0,4.0,4.0, manager ,4.0,single,16154,2,no,22.0,3.0,3.0,0.0,,3.0,2.0,5.0,2,1,1975,yes
613,39,No,travel_rarely,439.0,9,3,life sciences,1132.0,3.0,H,70.0,3.0,2.0, laboratory technician ,2.0,single,8770,9,no,15.0,3.0,3.0,0.0,9.0,2.0,2.0,5.0,0,3,1984,no
614,35,No,travel_rarely,528.0,8,4,technical degree,,3.0,H,100.0,3.0,1.0, human resources ,3.0,unknown,7108,1,no,17.0,3.0,2.0,0.0,6.0,2.0,1.0,5.0,1,4,1988,yes
615,42,No,travel_rarely,647.0,4,4,marketing,1171.0,2.0,H,45.0,3.0,2.0, sales executive ,1.0,single,2253,7,no,13.0,3.0,4.0,0.0,,3.0,3.0,6.0,1,5,1981,no
616,44,Yes,travel_rarely,1097.0,10,4,unknown,1200.0,3.0,H,96.0,3.0,1.0, research scientist ,3.0,single,10826,1,yes,11.0,3.0,3.0,0.0,6.0,4.0,3.0,6.0,0,2,1979,no
617,29,No,travel_rarely,942.0,15,1,unknown,1202.0,2.0,M,69.0,1.0,1.0, research scientist ,4.0,married,26933,0,yes,18.0,3.0,1.0,1.0,6.0,2.0,2.0,5.0,1,3,1994,no
618,33,No,travel_rarely,147.0,2,3,human resources,,2.0,H,99.0,3.0,1.0, human resources ,3.0,unknown,8429,1,no,13.0,3.0,4.0,1.0,5.0,2.0,3.0,5.0,1,4,1990,yes
619,54,No,travel_frequently,966.0,1,4,unknown,1245.0,4.0,M,53.0,3.0,3.0, manufacturing director ,3.0,unknown,9659,7,no,17.0,3.0,1.0,1.0,33.0,2.0,1.0,5.0,1,4,1969,no
620,46,No,travel_rarely,168.0,4,2,unknown,1280.0,4.0,M,33.0,2.0,5.0, manager ,2.0,married,9946,2,no,14.0,3.0,3.0,1.0,,2.0,3.0,11.0,0,8,1977,yes
621,30,No,non-travel,804.0,9,2,medical,,3.0,M,72.0,3.0,2.0, manufacturing director ,3.0,single,12858,7,yes,18.0,3.0,3.0,0.0,10.0,3.0,3.0,8.0,1,7,1993,yes
622,32,Yes,travel_rarely,1089.0,7,2,life sciences,1309.0,4.0,H,79.0,3.0,2.0, laboratory technician ,3.0,unknown,22845,1,no,18.0,3.0,1.0,1.0,,3.0,3.0,10.0,1,1,1991,yes
623,40,Yes,travel_rarely,299.0,25,4,unknown,,4.0,H,57.0,2.0,3.0, sales executive ,2.0,single,17235,2,yes,12.0,3.0,3.0,0.0,9.0,2.0,3.0,5.0,1,0,1983,yes
624,34,No,non-travel,999.0,26,1,unknown,1374.0,1.0,M,92.0,2.0,1.0, research scientist ,3.0,divorced,15891,1,no,20.0,4.0,3.0,3.0,5.0,2.0,3.0,5.0,0,0,1989,yes
625,39,No,travel_rarely,1498.0,21,4,unknown,1390.0,1.0,H,44.0,2.0,2.0, sales executive ,4.0,married,3567,3,no,12.0,3.0,4.0,2.0,8.0,2.0,4.0,5.0,1,4,1984,no
626,37,No,travel_rarely,1439.0,4,1,unknown,,3.0,H,54.0,3.0,1.0, research scientist ,3.0,married,5182,7,yes,15.0,3.0,4.0,0.0,8.0,2.0,3.0,6.0,1,3,1986,no
627,33,No,travel_rarely,1111.0,41,1,life sciences,1395.0,4.0,H,61.0,3.0,2.0, sales executive ,4.0,married,19293,6,no,13.0,3.0,1.0,0.0,8.0,2.0,4.0,5.0,1,2,1990,yes
628,39,No,non-travel,1485.0,25,2,unknown,1397.0,3.0,H,71.0,3.0,3.0, healthcare representative ,3.0,unknown,3449,3,no,21.0,4.0,2.0,1.0,13.0,2.0,3.0,6.0,0,5,1984,no
629,52,No,travel_rarely,258.0,8,4,other,1409.0,3.0,M,54.0,3.0,1.0, laboratory technician ,1.0,married,17363,9,no,13.0,3.0,3.0,0.0,12.0,2.0,1.0,5.0,0,4,1971,yes
630,36,No,travel_rarely,1174.0,3,4,unknown,1425.0,1.0,M,99.0,3.0,2.0, sales executive ,2.0,single,20763,3,yes,16.0,3.0,4.0,0.0,15.0,3.0,3.0,5.0,0,1,1987,yes
631,36,No,travel_rarely,172.0,47,4,life sciences,1435.0,4.0,H,0.0,2.0,2.0, laboratory technician ,4.0,single,22604,1,no,16.0,3.0,3.0,0.0,10.0,2.0,2.0,10.0,1,8,1987,yes
632,24,No,travel_rarely,804.0,4,1,unknown,1445.0,4.0,M,42.0,3.0,2.0, sales executive ,3.0,married,15211,1,yes,12.0,3.0,3.0,2.0,,3.0,3.0,5.0,0,3,1999,yes
